Date,User,Message
2019-06-13 16:13:20,"박은혜 renee","사무실로 들어오면 되나요~"
2019-06-13 16:13:44,"최호철_멀린","넵!"
2019-06-13 16:13:56,"고연주_Elsa","이모티콘"
2019-06-13 16:14:01,"오민영_Nathalie","넹넹~"
2019-06-13 16:25:26,"Rich.진경","오늘내로 마니또 정답을 맞추지 않으시면"
2019-06-13 16:25:32,"Rich.진경","안맞추신걸로 하고 (...먼산)"
2019-06-13 16:33:09,"박은혜 renee","미션 3번하고 
내일 선물만 준비해 오면 
춤 안추죠?"
2019-06-13 16:35:21,"최호철_멀린","(워크샵 공지) 안녕하세요 ~ 드디어 내일이 워크샵 당일입니다. 한분한분 뵙고 공지를 드렸어야 했는데 죄송합니다. ~
 
1) 하남 스타필드에서 미션을 진행합니다. 팀으로 움직이시면서 미션을 진행하시면 되시는데요 ( 팀 선정은 사타리 타기 예정_ 3명, 3명, 4명 _TF는 제외) 
 
하남 스타필드 미션은 다음과 같습니다. 
 
- 단체사진 찍기 ( 팀원 전부 상반신 이상 나와야 함 ) (3점)
- 기구 이용 인증 찍기 팀원 전부 참여 (3점)
- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)
 
해당 점수는 개인 미션 점수와 합산 후 선물 증정이 준비되어있습니다. 
 
2) 저녁을 드신 후엔 팀전 프로그램(선물 구비)이 준비 되어있습니다. 이때도 팀을 새로이 구성을 해야하는데요 팀 구성은 4명, 5명 ( 나머지 스게로 채움 ) 입니다. 이또한 사다리타기를 한번 더 진행해서 구성토록 하겠습니다. ~"
2019-06-13 16:36:03,"최호철_멀린","궁금하신 분은 저에게 문의 주세요 ~"
2019-06-13 16:36:16,"홍효선 Sharry","머그리 마니 준비하셨어요 ㅠㅠ"
2019-06-13 16:36:30,"박은혜 renee","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:36:32,"홍효선 Sharry","하반기에는 엘사랑 저랑  티에프 찜 할거에요"
2019-06-13 16:36:38,"최호철_멀린","요"
2019-06-13 16:36:42,"최호철_멀린","부탁드립니다."
2019-06-13 16:36:46,"고연주_Elsa","ㅋㅋㅋㅋ"
2019-06-13 16:36:49,"최호철_멀린","팀 구성은 지금 사다리 준비해두겠습니다. ~"
2019-06-13 16:36:53,"홍효선 Sharry","극과극 보여드릴게요"
2019-06-13 16:37:04,"최호철_멀린","하반기엔 스키장이나 가시죠"
2019-06-13 16:37:04,"최호철_멀린","ㅋㅋ"
2019-06-13 16:37:07,"홍효선 Sharry","안갑니다"
2019-06-13 16:37:10,"최호철_멀린","컥 ㅋㅋㅋㅋ"
2019-06-13 16:37:10,"서주희_Levi","(단호)"
2019-06-13 16:38:15,"박은혜 renee","사진"
2019-06-13 16:38:20,"박은혜 renee","텍스트를 어떡해 만들어요?"
2019-06-13 16:38:22,"정현석_hue","저도 이거 궁금"
2019-06-13 16:38:26,"박은혜 renee","설마 몸은 아니죠?"
2019-06-13 16:38:35,"최호철_멀린","스포츠 몬스터 가시면"
2019-06-13 16:38:39,"최호철_멀린","영어가 많이 보이실거에요"
2019-06-13 16:38:47,"최호철_멀린","M.E.R.L.I.N"
2019-06-13 16:38:48,"박은혜 renee","아 ~!"
2019-06-13 16:38:50,"최호철_멀린","이렇게 찍어오시면 됩니다."
2019-06-13 16:38:57,"정현석_hue","따로따로 찍으면 되는거에요?"
2019-06-13 16:39:09,"최호철_멀린","넵 따로 찍어도 되고 연결되어있으면 같이 찍으셔도 무방합니다.~"
2019-06-13 16:39:15,"정현석_hue","아하~~"
2019-06-13 16:39:16,"최호철_멀린","우연히 merlin 이 있다면 한방에 ~"
2019-06-13 16:39:20,"서주희_Levi","멀린 은근 기네요"
2019-06-13 16:39:22,"정현석_hue","준비 많이 하셨네 ㅋㅋㅋ"
2019-06-13 16:39:29,"최호철_멀린","여러분 멀린을 찍는게 아니라 예시입니다.~"
2019-06-13 16:39:32,"서주희_Levi","원탑은 나탈리인가요"
2019-06-13 16:39:41,"보람","이모티콘"
2019-06-13 16:40:11,"최호철_멀린","- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)
 
그래서 가장 긴거랑 짧은거 빼고 나머지 분의 이름으로 찍어오시면 됩니다. ~"
2019-06-13 16:40:19,"최호철_멀린","샵검색: #사다리게임"
2019-06-13 16:40:23,"최호철_멀린","하남 스타필드 팀 구성입니다. ~"
2019-06-13 16:40:26,"정현석_hue","해당 점수는 개인 미션 점수와 합산 후 선물 증정이 준비되어있습니다. 
 
개인미션은 마니또 같은거?"
2019-06-13 16:40:32,"최호철_멀린","@휴 네넵"
2019-06-13 16:40:43,"최호철_멀린","팀은 같은 이름끼리 구성이 됩니다~"
2019-06-13 16:41:15,"정현석_hue","파폭은 기구 다탄다"
2019-06-13 16:41:17,"정현석_hue","ㅋㅋㅋㅋㅋ"
2019-06-13 16:41:27,"Rich.진경","자기소개까지 완료하셔야 춤안춥니다~"
2019-06-13 16:41:38,"보람","이야"
2019-06-13 16:41:40,"보람","휴버프"
2019-06-13 16:41:44,"보람","오지게 받았습니당"
2019-06-13 16:41:50,"최호철_멀린","사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 오민영님, 샤리
파폭팀 : 레비, 휴, 박은혜님, 로디"
2019-06-13 16:42:00,"보람","박은혜님은"
2019-06-13 16:42:02,"보람","르네"
2019-06-13 16:42:04,"보람","입니당"
2019-06-13 16:42:05,"보람","ㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:42:11,"보람","오민영님은"
2019-06-13 16:42:13,"정현석_hue","단체사진 100장 찍으면 300점인가요?"
2019-06-13 16:42:14,"최호철_멀린","< 하남 스타필드 팀 구성입니다. >
사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디"
2019-06-13 16:42:18,"서주희_Levi","이런"
2019-06-13 16:42:20,"최호철_멀린","하나씩입니다.~"
2019-06-13 16:42:27,"정현석_hue","ㅋㅋㅋㅋ"
2019-06-13 16:42:31,"Rich.진경","저스틴 파폭이신디?"
2019-06-13 16:42:33,"박은혜 renee","대박"
2019-06-13 16:42:34,"보람","나탈리"
2019-06-13 16:42:36,"Rich.진경","아 잘못봤네 죄송"
2019-06-13 16:42:52,"최호철_멀린","< 하남 스타필드 팀 구성입니다. >
 
사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디"
2019-06-13 16:43:10,"구본국 Justin","나탈리에게 죄송하네요"
2019-06-13 16:43:15,"홍효선 Sharry","ㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:43:18,"구본국 Justin","우리팀 노잼일 거 같은데"
2019-06-13 16:43:19,"홍효선 Sharry","왜요"
2019-06-13 16:43:23,"서주희_Levi",".팝콘각"
2019-06-13 16:43:25,"정현석_hue","ㅋㅋㅋㅋㅋ"
2019-06-13 16:43:25,"홍효선 Sharry","머죠"
2019-06-13 16:43:26,"구본국 Justin","활기찬 분이신데"
2019-06-13 16:43:27,"Rich.진경","샤리 완전 1등 노리신댔는데"
2019-06-13 16:43:27,"홍효선 Sharry","저는 왜요"
2019-06-13 16:43:28,"오민영_Nathalie","ㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:43:29,"서주희_Levi","큐베없어"
2019-06-13 16:43:30,"오민영_Nathalie","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:43:38,"홍효선 Sharry","저는 1등 안할거면 아예 안하긴합니다만"
2019-06-13 16:43:40,"오민영_Nathalie","생각보다 저도 귀차니즘 심합니다"
2019-06-13 16:43:48,"Rich.진경","아 크롬 팀 빠빠.."
2019-06-13 16:43:49,"오민영_Nathalie","가만히 있을수도 있어요"
2019-06-13 16:43:51,"홍효선 Sharry","1등할거면 1등꼭 해얗고여"
2019-06-13 16:43:52,"정현석_hue","정현석_hue invited 큐베."
2019-06-13 16:43:54,"오민영_Nathalie","ㅋㅋㅋㅋ 헉"
2019-06-13 16:43:55,"구본국 Justin","다시 집합할 때 뵈어요"
2019-06-13 16:44:00,"오민영_Nathalie","이모티콘"
2019-06-13 16:44:00,"정현석_hue","큐베 데려옴"
2019-06-13 16:44:03,"서주희_Levi",".팝콘각"
2019-06-13 16:44:04,"큐베","사진"
2019-06-13 16:44:06,"최호철_멀린","저녁 단체방 팀 구성도 진행토록 하겠습니다. ~"
2019-06-13 16:44:06,"박은혜 renee","레비 저희는 어쩌죠"
2019-06-13 16:44:06,"서주희_Levi","감사합니다"
2019-06-13 16:44:07,"Rich.진경","어? 스타필드 안하면 벌점있는데요"
2019-06-13 16:44:11,"정현석_hue",".휴"
2019-06-13 16:44:11,"큐베","사진"
2019-06-13 16:44:16,"오민영_Nathalie","아웃곀ㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:44:17,"서주희_Levi","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:44:20,"박은혜 renee",".르네"
2019-06-13 16:44:20,"큐베","인증되지 않은 사용자입니다 [박은혜]
.인증 명령으로 인증해주세요."
2019-06-13 16:44:21,"정현석_hue","ㅋㅋㅋ"
2019-06-13 16:44:22,"오민영_Nathalie","휴다휴"
2019-06-13 16:44:23,"Rich.진경","@멀린 스타필드 점수 없으면 저스트댄스 있었는데"
2019-06-13 16:44:25,"박은혜 renee","없네.."
2019-06-13 16:44:29,"정현석_hue","르네 인증부터"
2019-06-13 16:44:33,"홍효선 Sharry","댄스좀 안하면안될까여 ㅋㅋㅋㅋㅋ"
2019-06-13 16:44:36,"서주희_Levi","아 저 스타필드 알러지가있어서"
2019-06-13 16:44:38,"Rich.진경","안됩니다"
2019-06-13 16:44:38,"홍효선 Sharry","리치가 춰주세요"
2019-06-13 16:44:48,"Rich.진경","아뇨 샤리는 특별히 단독무대 구성되어있습니다"
2019-06-13 16:45:00,"홍효선 Sharry","리치먼저"
2019-06-13 16:45:10,"박은혜 renee","휴 저거 뭐에요? 뭐 게임프로그래머 셨어요?"
2019-06-13 16:45:12,"구본국 Justin","아니 아무도 추지 마세요"
2019-06-13 16:45:17,"홍효선 Sharry","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:45:19,"최호철_멀린","샵검색: #사다리게임"
2019-06-13 16:45:25,"최호철_멀린","저녁 팀 구성입니다. ~"
2019-06-13 16:45:25,"Rich.진경","저는 TF라서요 헿 > ㅅ<"
2019-06-13 16:45:43,"Rich.진경","팀 이름 진짜 멀린같넼ㅋㅋㅋㅋㅋ"
2019-06-13 16:46:13,"홍효선 Sharry","자꾸 이러시면 하반기때 진짜 헬로 만들어드립니다"
2019-06-13 16:46:18,"홍효선 Sharry","ㅋㅋㅋㅋㅋ"
2019-06-13 16:46:19,"정현석_hue","레비 저녁은 아쉽 ㅠㅠ"
2019-06-13 16:46:21,"Rich.진경","하반기때 죄다 TF 한다고 아우성"
2019-06-13 16:46:21,"보람","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:46:31,"보람","멀린같네라닡ㅌㅋㅋ"
2019-06-13 16:46:41,"최호철_멀린","< 저녁 팀 구성 > 
 
짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:46:42,"박은혜 renee","샵검색: #사다리게임"
2019-06-13 16:46:51,"박은혜 renee","아고 잘못보냇습니다 ㅍ"
2019-06-13 16:46:53,"구본국 Justin","저녁까지.."
2019-06-13 16:46:55,"홍효선 Sharry","저는 엄마 만나러 가야해서.."
2019-06-13 16:47:02,"kerry 유보","아 션진짜 하루종일 붙어있겠네 진짜"
2019-06-13 16:47:04,"최호철_멀린","샤리 빈자리는 스게로 체울게요"
2019-06-13 16:47:09,"홍효선 Sharry","네네"
2019-06-13 16:47:09,"Rich.진경","저쯤되면 인연이라고.."
2019-06-13 16:47:15,"구본국 Justin","엄마 보고 싶네요"
2019-06-13 16:47:21,"정현석_hue","ㅋㅋㅋ"
2019-06-13 16:47:25,"최호철_멀린","< 하남 스타필드 팀 구성입니다. >
 
사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디
 
< 저녁 팀 구성 > 
 
짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:47:28,"Rich.진경","와 근데 짜장팀 어쩐지 모르게"
2019-06-13 16:47:31,"최호철_멀린","톡게시판 '공지': < 하남 스타필드 팀 구성입니다. >

사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디

< 저녁 팀 구성 > 

짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:47:37,"홍효선 Sharry","오 저스틴 나탈리 저 계속 같은팀"
2019-06-13 16:47:51,"Rich.진경","멀린의 계략이네"
2019-06-13 16:47:52,"구본국 Justin","너무 설레네요"
2019-06-13 16:47:53,"보람",".안녕"
2019-06-13 16:47:53,"큐베","인증되지 않은 사용자입니다 [보람 rody]
.인증 명령으로 인증해주세요."
2019-06-13 16:47:54,"오민영_Nathalie","그러니께요"
2019-06-13 16:48:01,"오민영_Nathalie","신기하다 저스틴 나탈리 샤맄ㅋㅋㅋㅋ"
2019-06-13 16:48:04,"보람",".인증 rody.kim"
2019-06-13 16:48:04,"큐베","인증되었습니다."
2019-06-13 16:48:08,"보람",".안녕"
2019-06-13 16:48:09,"큐베","[똑똑박사]
안녕 보람 rody"
2019-06-13 16:48:15,"kerry 유보","저스틴 짜장팀에서 청일점이네여"
2019-06-13 16:48:26,"구본국 Justin","신나네요"
2019-06-13 16:48:30,"홍효선 Sharry","ㅋㅋㅋㅋ"
2019-06-13 16:48:32,"최호철_멀린","공정성을 위한 사다리 타기 였습니다. ~"
2019-06-13 16:49:06,"최호철_멀린","질문은 저나, 루카스, 리치 에게 남겨주세요 ~ 감사합니다."
2019-06-13 16:50:18,"큐베","큐베님이 나갔습니다."
2019-06-13 16:50:23,"최호철_멀린","하남 스타필드 미션은 다음과 같습니다. 
 
- 단체사진 찍기 ( 팀원 전부 상반신 이상 나와야 함 ) (3점)
- 기구 이용 인증 찍기 팀원 전부 참여 (3점)
- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)
 
< 하남 스타필드 팀 구성입니다. >
 
사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디
 
< 저녁 팀 구성 > 
 
짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:50:26,"최호철_멀린","톡게시판 '공지': 하남 스타필드 미션은 다음과 같습니다. 

- 단체사진 찍기 ( 팀원 전부 상반신 이상 나와야 함 ) (3점)
- 기구 이용 인증 찍기 팀원 전부 참여 (3점)
- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)

< 하남 스타필드 팀 구성입니다. >

사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디

< 저녁 팀 구성 > 

짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:51:28,"보람",".큐베"
2019-06-13 16:51:33,"보람","왜나갔오 ㅜ0ㅜ"
2019-06-13 16:51:40,"kerry 유보","LDAP 계정 앞자리 길고 짧은걸 제외라는게 저희팀은 4자 5자 5자면 어떻게하죠?"
2019-06-13 16:51:49,"최호철_멀린","5자로 하시면 됩니다."
2019-06-13 16:51:56,"최호철_멀린","4,5 제외 나머지 5"
2019-06-13 16:52:08,"kerry 유보","5중에 하나 선택해서 진행하면 되는걸까요"
2019-06-13 16:52:13,"최호철_멀린","넵~"
2019-06-13 16:52:19,"kerry 유보","오 감사합니다"
2019-06-13 16:52:27,"최호철_멀린","(공유) 마니또 3개,선물 준비 안할시 -> 댄스 , 자기소개 안할시 -> 댄스, 하남 하나라도 미참여 -> 댄스"
2019-06-13 16:52:33,"홍효선 Sharry","스타필드 최소필요점수 알려주세엽"
2019-06-13 16:52:50,"홍효선 Sharry","TF => 댄스"
2019-06-13 16:52:55,"구본국 Justin","그냥 출게요"
2019-06-13 16:53:04,"최호철_멀린","여러분의 많은 참여 부탁드릴게요 ~ ^^*"
2019-06-13 16:53:23,"홍효선 Sharry","하남 3개 다 해야한다고여?????"
2019-06-13 16:53:28,"kerry 유보","오 저스틴 댄스~"
2019-06-13 16:53:29,"홍효선 Sharry","TF도 하시죠"
2019-06-13 16:53:34,"Rich.진경","스타필드는 각각 다 해야해요"
2019-06-13 16:53:34,"최호철_멀린","하남 하나라도 미참여"
2019-06-13 16:53:40,"최호철_멀린","아 다해야 한다고 합니다"
2019-06-13 16:53:43,"Rich.진경","3가지 다"
2019-06-13 16:53:45,"서주희_Levi","짝짝짝"
2019-06-13 16:53:54,"홍효선 Sharry","TF안하면 저도 안할래엽"
2019-06-13 16:53:57,"Rich.진경","너무심한가 잠깐만ㅋㅋㅋㅋㅋㅋ"
2019-06-13 16:54:09,"kerry 유보","엌 살려주세요"
2019-06-13 16:54:10,"Rich.진경","여러분, 다음번 TF하시면 되요"
2019-06-13 16:54:11,"보람","👏👏👏"
2019-06-13 16:54:14,"홍효선 Sharry","아뇨"
2019-06-13 16:54:21,"kerry 유보","팀원중에 한명만 추면 되나여"
2019-06-13 16:54:35,"홍효선 Sharry","진짜로 씨리어스"
2019-06-13 16:54:39,"홍효선 Sharry","TF도 하세여~"
2019-06-13 16:54:43,"정현석_hue","ㅋㅋㅋ"
2019-06-13 16:54:54,"홍효선 Sharry","안하시면 화날거같아요"
2019-06-13 16:55:08,"정현석_hue","다들 tf안하신다더니 ㅋㅋㅋ 티에프는 절대권력"
2019-06-13 16:55:09,"최호철_멀린","(공유) 마니또 3개,선물 준비 안할시 -> 댄스 , 자기소개 안할시 -> 댄스, 하남 2개 미만 참여시 -> 댄스 ( TF도 하겠슴둥 )"
2019-06-13 16:55:15,"정현석_hue","오오"
2019-06-13 16:55:23,"홍효선 Sharry","넵!"
2019-06-13 16:55:27,"최호철_멀린","마니또는 리치는 제외할게욥"
2019-06-13 16:55:29,"홍효선 Sharry","이제 화 가라앉음"
2019-06-13 16:55:34,"정현석_hue","ㅋㅋㅋ"
2019-06-13 16:55:38,"최호철_멀린","하남은 TF끼리 팀입니다."
2019-06-13 16:55:50,"최호철_멀린","하남은 2개 이상 참여 하시면 됩니다. ~"
2019-06-13 16:57:27,"최호철_멀린","하남 스타필드 미션은 다음과 같습니다. 
 
- 단체사진 찍기 ( 팀원 전부 상반신 이상 나와야 함 ) (3점)
- 기구 이용 인증 찍기 팀원 전부 참여 (3점)
- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)
 
(공유) 마니또 3개,선물 준비 안할시 -> 댄스 (리치 제외) , 자기소개 안할시 -> 댄스, 하남 2개 미만 참여시 -> 댄스 ( TF도 하겠슴둥 )
 
< 하남 스타필드 팀 구성입니다. >
 
사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디
 
< 저녁 팀 구성 > 
 
짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:57:31,"최호철_멀린","톡게시판 '공지': 하남 스타필드 미션은 다음과 같습니다. 

- 단체사진 찍기 ( 팀원 전부 상반신 이상 나와야 함 ) (3점)
- 기구 이용 인증 찍기 팀원 전부 참여 (3점)
- 팀원중 LDAP 계정 앞자리(이름)가 가장 긴 팀원 , 가장 짧은 팀원 제외한 한분을 선정해서 LDAP 계정앞자리(이름) 텍스트 만들어 찍어 보내기 ex) merlin (3점)

(공유) 마니또 3개,선물 준비 안할시 -> 댄스 (리치 제외) , 자기소개 안할시 -> 댄스, 하남 2개 미만 참여시 -> 댄스 ( TF도 하겠슴둥 )

< 하남 스타필드 팀 구성입니다. >

사파리팀 : 엘사, 션, 케리
크롬팀 : 저스틴, 나탈리, 샤리
파폭팀 : 레비, 휴, 르네, 로디

< 저녁 팀 구성 > 

짜장팀 : 엘사, 저스틴, 레비, 나탈리, 샤리(일단 넣어두었습니다.)
짬뽕팀 : 르네, 로디, 션, 휴, 케리"
2019-06-13 16:59:23,"최호철_멀린","팀 재량으로 하시면 좋을듯 싶습니다. ~"
2019-06-13 17:39:11,"정현석_hue","퇴근전에 주간 보고 올려주세요~~"
2019-06-13 17:39:19,"정현석_hue","업무관리툴도 써주세요~"
2019-06-13 17:44:28,"홍효선 Sharry","@휴~ 주간보고 월요일에 올렸었는데요, 오늘 또 올리나요?"
2019-06-13 17:45:26,"정현석_hue","그거 저번주꺼 아니에요?"
2019-06-13 17:45:31,"정현석_hue","이번주꺼"
2019-06-13 17:45:52,"홍효선 Sharry","아 넵~"
2019-06-13 17:53:26,"구본국 Justin","< 주간 보고 >
* 로컬
- 지도
> 운영 및 유지보수
. (Done) PC) 로드뷰/스토어뷰 데이터 없을 때 이전 데이터 보이는 현상 수정 (6/10) (https://kakao.agit.in/g/300002269/wall/321328799)
. (Done) PC) 지하철 노선도 js 컨버팅 문의 대응 (6/12)
. (Doing) 
. (Todo)
. (Issue)
 
* 콘텐츠부문
- tv팟/카카오TV
> VOD 플래시 플레이어
. (Done) PC) pvt 이벤트 동작 확인, 수정 (6/4 ~ 6/12) (https://kakao.agit.in/g/300027922/wall/321237044)
. (Doing) 
. (Todo)
. (Issue)
 
* 플랫폼,인프라
- Web Component
> 서제스트
. (Done) M) 엠탑에서 url 서제스트 경우 오류 수정 (6/12) (https://dkt.agit.in/g/300000912/wall/320284854#comment_panel_321476907)
. (Doing)
. (Todo)
. (Issue)"
2019-06-13 17:54:11,"오민영_Nathalie","삭제된 메시지입니다."
2019-06-13 17:54:13,"홍효선 Sharry","< 주간보고 > 
* 기타서비스 
- 카카오임팩트 
> 프로젝트 100 
. (Done) 
- 디포짓 환급결제 (6/10~6/12) 
- 프로젝트팀 현황 슬라이드 바로가기 (6/13) 
 
. (Doing) 
- 플랫폼오픈대응 공유하기 (6/13~6/20) 
    
. (Issue) 
- 다음주 중 베타오픈, 그랜드오픈의 기능과 일정협의 회의예정"
2019-06-13 17:54:49,"오민영_Nathalie","<주간보고>
* 같이가치
. (Doing) RW) 카카오같이가치 - 착한소풍 개편 (6/5 ~ 6/21)
ㄴ (Doing) 제안하기 (6/5~6/13)
ㄴ (Doing) 엔드페이지 마크업 (06/13~06/19)
ㄴ (Todo) 신청하기 마크업
ㄴ (Todo) 마이페이지 마크업"
2019-06-13 17:55:51,"최호철_멀린","<주간보고>"
2019-06-13 17:55:53,"최호철_멀린","아고"
2019-06-13 17:56:00,"서주희_Levi","삭제된 메시지입니다."
2019-06-13 17:56:02,"최호철_멀린","<주간보고>
*. 기타서비스
 
-. 응용분석
 
>. ATM ( 하버전: 05/13 ~ 07/10, 진척: 45.00%, 계획 : 58.53% ) - 24일 / 총 41일
. (Done) 
 
ㄴ 장애 / 모니터링 관련 이슈 처리 ( 05.23 ~ 06.19 )
 
- 500에러 처리 로직
 
ㄴ ATM 공유 URL 개발 ( 05. 14 ~ 06. 27 )
 
- 공유 data 추출
 
. (Doing) 
 
ㄴ 장애 / 모니터링 관련 이슈 처리 ( 05.23 ~ 06.19 )
 
- 개별 디멘션 에러 처리 로직
- 관리자 페이지 개발
 
ㄴ ATM 공유 URL 개발 ( 05. 14 ~ 06. 27 )
 
- 공유 data UI 적용 및 모수조회
- 공유 url 화면 개발
- 공유 short url 적용
 
. (Todo) 
 
ㄴ ATM 문서작업
 
ㄴ 이용서비스 개발
 
. (Issue)"
2019-06-13 17:56:25,"박은혜 renee","< 주간보고 > 
(Done) 
카카오페이
- M) 지방세 페이지 및 고지 넛지 추가 (6/10 ~ 6/13)
(Doing)
과제
- 2차 카카오페이지_네오바자르_웹코믹스_탑(6/7 ~ 6/13)"
2019-06-13 17:56:43,"Rich.진경","삭제된 메시지입니다."
2019-06-13 17:57:35,"Rich.진경","<주간>
(Done)
- PC) MAP LifeCycle 엑셀다운로드 추가 (6/12)
- M) 네오바자르 심리테스트 이벤트 디자인 수정 (6/10, 6/12)
(Doing)
- PC) 파트너스 네일샵 서비스 오픈 대응 추가스펙 (6/11 ~ 6/17)
  ㄴ 요청으로 1차 전달 나머지 분량 6/17 완료 예정"
2019-06-13 17:59:39,"보람","< 주간보고 > 
(Done) 
- 신규입사자 교육 1, 2, 3일차"
2019-06-13 17:59:50,"보람","이모티콘"
2019-06-13 18:00:02,"서주희_Levi","<주간보고>
* 기타서비스
- 카카오임팩트
> 프로젝트 100
. (Done) NUUK-457-인증완료 후 페이지 마크업(6/7 ~ 6/13)
. (Issue) 
- 공유하기 인증서 디자인 이슈로 기 전달일정 12 → 13으로 변경 
- 다음주 중 베타오픈, 그랜드오픈의 기능과 일정협의 회의예정"
2019-06-13 18:02:13,"고연주_Elsa","<주간보고>
* 메이커스
> 쇼핑플랫폼 구축 - 서비스
(Done) 이벤트 (6/10~17)
 L (Done) 레이아웃 및 탭 상단 (6/10)
 L (Done) 응모하기 탭 (6/10 ~6/11)
 L (Done) 개인정보수집 동의, 개인정보 입력 (6/11~12)
 L (Done) 개인정보 입력완료, 이벤트 오픈전 (6/13)
 L (Todo) modal, 기기테스트 후 공유(6/17)
 
(Done) 구매후기 
L (Done) qa 대응 -  이미지 썸네일 사이즈 이슈 수정 완료 (6/12)
 
(Todo) 메인 (6/18~26)
L (Done) 메인 wbs 작성 (6/12)
L (Todo) 홈 (6/18~21)"
2019-06-13 18:06:29,"Rich.진경","내일 준비물 아까 멀린이 얘기한대로
스타필드 착용 - 바지, 양말, 운동화
그리고 숙소에서 쓸 개인 수건정도로 챙기시면 될 것 같아요.
내일 10시까지 꼭 뵈요~"
2019-06-13 18:06:50,"Rich.진경","마니또 미션 답은 오늘까지 받습니다~ 생각날때 보내주세요"
2019-06-13 18:07:16,"정현석_hue","답 변경해도 되나요?ㅋㅋ"
2019-06-13 18:07:24,"Rich.진경","안됩니덬ㅋㅋㅋ"
2019-06-13 18:08:04,"정현석_hue","ㅋㅋㅋ"
2019-06-13 18:10:00,"Rich.진경","마니또 미션 답은 틀려도 점수 안깎이니 부담갖지 마셔요 룰룰"
